26.900	10.152	1.312	13.317	32.735	29.595
27.000	10.089	1.337	13.489	33.747	30.935
27.100	10.215	1.359	13.884	34.763	32.304
27.200	10.025	1.394	13.975	35.775	33.697
27.300	10.089	1.403	14.159	36.780	35.103
27.400	10.152	1.435	14.569	37.792	36.540
27.500	10.025	1.457	14.609	38.801	37.999
27.600	10.215	1.489	15.208	39.813	39.489
27.700	9.899	1.492	14.769	40.819	40.988
27.800	10.468	1.546	16.180	41.837	42.536
27.900	9.962	1.552	15.462	42.859	44.118
28.000	10.152	1.568	15.917	43.864	45.687
28.100	10.025	1.596	16.004	44.873	47.283
28.200	10.152	1.625	16.494	45.882	48.908
28.300	10.089	1.647	16.615	46.894	50.563
28.400	10.152	1.669	16.944	47.906	52.241
28.500	10.152	1.688	17.136	48.921	53.945
28.600	10.089	1.716	17.317	49.933	55.668
28.700	10.089	1.745	17.604	50.942	57.414
28.800	10.152	1.764	17.907	51.954	59.189
28.900	10.152	1.792	18.196	52.969	60.994
29.000	10.215	1.811	18.503	53.988	62.829
29.100	10.089	1.837	18.529	55.003	64.681
29.200	10.152	1.859	18.870	56.015	66.551
29.300	10.152	1.881	19.094	57.030	68.449
29.400	10.025	1.909	19.142	58.039	70.361
29.500	10.215	1.928	19.697	59.051	72.303
29.600	10.215	1.957	19.988	60.073	74.287
29.700	9.899	1.966	19.464	61.078	76.260
29.800	9.962	1.982	19.746	62.071	78.220
29.900	10.152	2.023	20.539	63.077	80.234
30.000	10.215	2.048	20.925	64.095	82.308
30.100	10.089	2.067	20.857	65.111	84.397
30.200	10.025	2.080	20.854	66.116	86.482
30.300	10.089	2.112	21.304	67.122	88.590
30.400	10.089	2.137	21.559	68.131	90.733
30.500	10.215	2.159	22.055	69.146	92.914
30.600	10.089	2.188	22.069	70.161	95.120
30.700	10.152	2.203	22.368	71.173	97.342
30.800	10.089	2.232	22.516	72.185	99.586
30.900	10.089	2.257	22.771	73.194	101.851
31.000	10.089	2.267	22.867	74.203	104.133
31.100	9.836	2.295	22.574	75.199	106.405
31.200	10.089	2.320	23.409	76.195	108.704
31.300	10.152	2.336	23.716	77.207	111.060
31.400	10.089	2.374	23.951	78.219	113.443
31.500	10.215	2.390	24.413	79.235	115.862
31.600	10.025	2.412	24.182	80.247	118.291
31.700	10.278	2.431	24.986	81.262	120.750
31.800	10.152	2.456	24.936	82.283	123.246
31.900	10.089	2.472	24.940	83.295	125.740
32.000	9.899	2.504	24.785	84.295	128.226
32.100	10.089	2.523	25.451	85.294	130.738
32.200	10.215	2.542	25.963	86.309	133.308
32.300	10.215	2.576	26.318	87.331	135.922
32.400	10.152	2.595	26.348	88.349	138.556
32.500	10.152	2.618	26.573	89.364	141.202
32.600	9.773	2.624	25.642	90.361	143.812
32.700	10.215	2.655	27.126	91.360	146.451
32.800	10.089	2.693	27.173	92.375	149.166
32.900	10.152	2.712	27.536	93.387	151.901
33.000	10.152	2.735	27.760	94.402	154.666
33.100	10.089	2.747	27.715	95.414	157.440
33.200	10.152	2.776	28.178	96.426	160.234
33.300	10.089	2.791	28.162	97.438	163.051
33.400	10.089	2.820	28.449	98.447	165.882
33.500	10.152	2.842	28.852	99.459	168.747
33.600	10.152	2.855	28.980	100.474	171.639
33.700	10.152	2.886	29.301	101.490	174.553
33.800	10.025	2.905	29.127	102.499	177.474
33.900	10.089	2.931	29.565	103.504	180.409
34.000	10.152	2.950	29.943	104.516	183.384
34.100	9.899	2.981	29.511	105.519	186.357
34.200	10.089	2.994	30.203	106.518	189.342
34.300	10.152	3.010	30.553	107.530	192.380
34.400	10.594	3.038	32.185	108.567	195.517
34.500	10.089	3.060	30.873	109.602	198.670
34.600	10.152	3.076	31.227	110.614	201.775
34.700	10.089	3.108	31.351	111.626	204.904
34.800	10.089	3.130	31.575	112.635	208.050
34.900	10.152	3.142	31.901	113.647	211.224
35.000	10.152	3.174	32.222	114.662	214.430
35.100	10.215	3.187	32.552	115.680	217.669
35.200	9.962	3.199	31.872	116.689	220.890
35.300	10.152	3.234	32.832	117.695	224.125
35.400	10.215	3.256	33.262	118.713	227.430
35.500	10.152	3.266	33.153	119.731	230.751
35.600	10.215	3.300	33.714	120.750	234.094
35.700	10.089	3.316	33.457	121.765	237.452
35.800	10.594	3.361	35.602	122.799	240.905
35.900	10.152	3.354	34.051	123.836	244.388
36.000	10.152	3.383	34.340	124.851	247.808
36.100	10.152	3.402	34.533	125.867	251.251
36.200	10.089	3.427	34.573	126.879	254.707
36.300	10.215	3.446	35.200	127.894	258.195
36.400	10.215	3.459	35.329	128.915	261.722
36.500	10.089	3.487	35.179	129.930	265.247
36.600	10.215	3.531	36.072	130.946	268.810
36.700	10.152	3.525	35.785	131.964	272.402
36.800	10.215	3.550	36.266	132.982	276.005
36.900	10.089	3.566	35.977	133.998	279.617
37.000	10.215	3.588	36.653	135.013	283.249
37.100	10.025	3.629	36.385	136.025	286.900
37.200	10.089	3.639	36.710	137.030	290.555
37.300	10.152	3.651	37.068	138.042	294.244
37.400	10.152	3.667	37.229	139.058	297.959
37.500	10.089	3.715	37.476	140.070	305.419
37.600	10.089	3.715	37.476	141.078	305.419
37.700	10.215	3.756	38.365	142.094	309.212
37.900	10.278	3.787	38.927	144.134	316.895
38.000	10.089	3.800	38.337	145.152	320.758
38.100	10.089	3.822	38.560	146.161	324.603
38.200	10.089	3.847	38.815	147.170	328.472
38.200	10.089	3.847	38.815	147.170	328.472
38.400	10.215	3.885	39.689	149.194	336.292
38.500	9.773	3.908	38.187	150.193	340.185
38.600	10.215	3.926	40.109	151.192	344.100
38.700	10.215	3.955	40.400	152.214	348.126
38.800	10.468	3.952	41.366	153.248	352.214
38.900	10.089	3.987	40.219	154.276	356.293
39.000	10.152	4.012	40.727	155.288	360.341
39.100	10.152	4.031	40.920	156.303	364.423
39.200	10.152	4.053	41.145	157.318	368.526
39.300	10.215	4.075	41.627	158.337	372.665
39.400	10.215	4.094	41.821	159.358	376.837
39.500	9.710	4.110	39.905	160.354	380.923
39.600	10.152	4.138	42.011	161.347	385.019
39.700	10.152	4.157	42.204	162.363	389.230
39.800	10.152	4.173	42.364	163.378	393.458
39.900	10.215	4.192	42.822	164.396	397.718
40.000	10.594	4.230	44.813	165.436	402.099
40.100	10.089	4.233	42.707	166.471	406.475
40.200	10.152	4.262	43.263	167.483	410.774
40.300	10.089	4.277	43.153	168.495	415.095
40.400	10.025	4.300	43.105	169.500	419.408
40.500	10.152	4.312	43.777	170.509	423.752
40.600	10.152	4.341	44.066	171.524	428.144
40.700	10.152	4.350	44.162	172.540	432.555
40.800	10.215	4.372	44.663	173.558	436.996
40.900	10.215	4.401	44.953	174.579	441.477
41.000	10.152	4.417	44.836	175.598	445.967
41.100	10.089	4.445	44.844	176.610	450.451
41.200	9.836	4.451	43.783	177.606	454.882
41.300	9.962	4.464	44.471	178.596	459.295
41.400	10.278	4.496	46.206	179.608	463.829
41.500	10.152	4.511	45.799	180.629	468.429
41.600	10.215	4.540	46.374	181.648	473.038
41.700	10.215	4.556	46.536	182.669	477.683
41.800	10.152	4.571	46.409	183.688	482.330
41.900	10.215	4.597	46.956	184.706	486.999
42.000	10.089	4.613	46.535	185.721	491.673
42.100	10.215	4.632	47.311	186.736	496.365
42.200	10.215	4.657	47.569	187.758	501.109
42.300	10.215	4.669	47.699	188.779	505.873
42.400	10.215	4.688	47.892	189.801	510.652
42.500	10.404	4.723	49.143	190.832	515.504
42.600	10.089	4.723	47.651	191.856	520.344
42.700	10.404	4.777	49.702	192.881	525.211
42.800	10.025	4.758	47.701	193.903	530.082
42.900	10.089	4.786	48.289	194.908	534.881
43.000	10.215	4.815	49.184	195.923	539.755
43.100	10.089	4.821	48.640	196.939	544.646
43.200	10.089	4.853	48.959	197.948	549.526
43.300	10.089	4.881	49.246	198.956	554.436
43.400	10.152	4.888	49.618	199.968	559.379
43.500	10.215	4.916	50.218	200.987	564.371
43.600	10.531	4.922	51.837	202.024	569.474
43.700	10.152	4.945	50.196	203.058	574.575
43.800	10.215	4.960	50.670	204.076	579.619
43.900	10.215	4.979	50.864	205.098	584.695
44.000	10.341	5.008	51.787	206.126	589.828
44.100	10.594	5.033	53.320	207.173	595.083
44.200	10.152	5.039	51.159	208.210	600.307
44.300	10.215	5.065	51.736	209.228	605.452
44.400	10.089	5.077	51.223	210.243	610.600
44.500	10.025	5.093	51.061	211.249	615.714
44.600	10.089	5.122	51.670	212.255	620.851
44.700	10.152	5.137	52.154	213.267	626.042
44.800	10.152	5.163	52.411	214.282	631.270
44.900	10.215	5.179	52.898	215.300	636.536
45.000	10.089	5.204	52.499	216.315	641.805
45.100	10.025	5.220	52.329	217.321	647.047
45.200	10.089	5.232	52.786	218.327	652.303
45.300	10.089	5.251	52.978	219.336	657.591
45.400	10.215	5.277	53.900	220.351	662.935
45.500	10.152	5.292	53.727	221.369	668.316
45.600	10.089	5.318	53.648	222.381	673.685
45.700	10.152	5.330	54.112	223.393	679.073
45.800	10.089	5.349	53.967	224.405	684.477
45.900	10.215	5.356	54.707	225.421	689.910
46.000	10.215	5.387	55.030	226.442	695.397
46.100	10.089	5.406	54.541	227.457	700.876
46.200	10.215	5.428	55.450	228.472	706.375
46.300	10.152	5.447	55.299	229.491	711.913
46.400	10.847	5.495	59.599	230.541	717.658
46.500	10.215	5.482	55.999	231.594	723.438
46.600	10.215	5.498	56.160	232.615	729.045
46.700	10.025	5.529	55.435	233.627	734.625
46.800	9.457	5.529	52.292	234.601	740.012
46.900	10.215	5.567	56.871	235.585	745.470
47.000	10.215	5.580	57.000	236.606	751.163
47.100	10.152	5.602	56.872	237.625	756.857
47.200	10.215	5.621	57.420	238.643	762.571
47.300	10.215	5.627	57.484	239.665	768.317
47.400	10.089	5.656	57.061	240.680	774.044
47.500	10.215	5.678	58.001	241.695	779.797
47.600	10.089	5.688	57.380	242.710	785.566
47.700	10.025	5.703	57.179	243.716	791.294
47.800	10.025	5.719	57.337	244.718	797.020
47.900	10.152	5.741	58.284	245.727	802.801
48.000	10.089	5.767	58.177	246.739	808.624
48.100	10.152	5.786	58.734	247.751	814.469
48.200	9.773	5.808	56.757	248.748	820.244
48.300	10.215	5.817	59.422	249.747	826.053
48.400	10.089	5.849	59.006	250.762	831.974
48.500	10.215	5.858	59.842	251.777	837.917
48.600	10.152	5.871	59.600	252.796	843.889
48.700	10.089	5.893	59.453	253.808	849.842
48.800	10.089	5.899	59.517	254.817	855.790
48.900	10.025	5.922	59.366	255.822	861.734
49.000	10.152	5.947	60.371	256.831	867.721
49.100	10.215	5.963	60.908	257.849	873.785
49.200	10.089	5.985	60.378	258.865	879.849
49.300	10.152	6.004	60.948	259.877	885.916
49.400	10.152	6.013	61.045	260.892	892.015
49.500	10.152	6.029	61.205	261.907	898.128
49.600	10.089	6.051	61.048	262.919	904.240
49.700	10.152	6.073	61.655	263.931	910.376
49.800	10.025	6.076	60.919	264.940	916.504
49.900	10.152	6.099	61.911	265.949	922.646
50.000	10.215	6.118	62.490	266.967	928.866
50.100	10.215	6.140	62.716	267.989	935.126
50.200	10.152	6.155	62.489	269.007	941.386
50.300	10.089	6.181	62.355	270.019	947.629
50.400	10.215	6.190	63.233	271.034	953.908
50.500	10.215	6.209	63.427	272.056	960.241
50.600	10.215	6.228	63.621	273.077	966.594
50.700	10.025	6.228	62.441	274.089	972.897
50.800	9.962	6.272	62.488	275.089	979.143
50.900	10.152	6.260	63.548	276.094	985.445
51.000	10.089	6.298	63.536	277.106	991.799
51.100	10.215	6.317	64.525	278.121	998.202
51.200	10.152	6.333	64.287	279.140	1004.643
51.300	10.152	6.358	64.543	280.155	1011.084
51.400	10.152	6.364	64.608	281.170	1017.542
51.500	10.468	6.389	66.882	282.201	1024.116
51.600	10.152	6.405	65.025	283.232	1030.712
51.700	10.152	6.418	65.153	284.247	1037.220
51.800	9.836	6.421	63.157	285.247	1043.636
51.900	10.152	6.456	65.538	286.246	1050.071
52.000	10.404	6.481	67.433	287.274	1056.719
52.100	10.215	6.487	66.269	288.305	1063.404
52.200	10.152	6.510	66.084	289.323	1070.022
52.300	10.215	6.516	66.560	290.341	1076.654
52.400	10.152	6.538	66.373	291.360	1083.301
52.500	9.962	6.557	65.323	292.366	1089.886
52.600	10.215	6.573	67.141	293.374	1096.509
52.700	10.215	6.592	67.335	294.396	1103.233
52.800	10.215	6.617	67.593	295.417	1109.979
52.900	10.152	6.633	67.336	296.436	1116.726
53.000	10.341	6.646	68.724	297.460	1123.528
53.100	9.962	6.655	66.299	298.476	1130.280
53.200	10.594	6.712	71.106	299.503	1137.150
53.300	10.152	6.696	67.978	300.541	1144.104
53.400	10.215	6.702	68.465	301.559	1150.926
53.500	10.089	6.718	67.778	302.574	1157.738
53.600	10.089	6.744	68.033	303.583	1164.529
53.700	10.215	6.763	69.079	304.598	1171.385
53.800	10.025	6.785	68.019	305.610	1178.239
53.900	10.152	6.788	68.909	306.619	1185.086
54.000	10.215	6.804	69.499	307.637	1192.006
54.100	10.594	6.842	72.479	308.678	1199.105
54.200	10.215	6.842	69.886	309.718	1206.223
54.300	10.215	6.864	70.112	310.740	1213.223
54.400	10.215	6.876	70.242	311.761	1220.241
54.500	10.152	6.895	70.000	312.780	1227.253
54.600	10.215	6.914	70.629	313.798	1234.285
54.700	10.152	6.921	70.257	314.816	1241.329
54.800	10.152	6.943	70.481	315.832	1248.366
54.900	10.215	6.962	71.114	316.850	1255.445
55.000	10.215	6.981	71.307	317.871	1262.567
55.100	10.720	6.996	75.005	318.918	1269.882
55.200	10.278	7.009	72.041	319.968	1277.234
55.300	10.847	7.060	76.574	321.024	1284.665
55.400	10.152	7.044	71.508	322.074	1292.069
55.500	10.152	7.057	71.637	323.089	1299.227
55.600	10.973	7.110	78.021	324.146	1306.709
55.700	10.215	7.098	72.502	325.205	1314.236
55.800	10.152	7.113	72.214	326.223	1321.471
55.900	10.152	7.126	72.343	327.239	1328.699
56.000	10.152	7.139	72.471	328.254	1335.940
56.100	10.278	7.161	73.601	329.275	1343.244
56.200	10.152	7.186	72.953	330.297	1350.571
56.300	10.089	7.189	72.531	331.309	1357.845
56.400	10.215	7.211	73.665	332.324	1365.155
56.500	10.215	7.234	73.891	333.345	1372.533
56.600	10.152	7.249	73.595	334.364	1379.907
56.700	10.278	7.262	74.640	335.385	1387.319
56.800	10.215	7.272	74.279	336.410	1394.765
56.900	10.657	7.322	78.033	337.454	1402.381
57.000	10.152	7.309	74.204	338.494	1409.993
57.100	10.152	7.335	74.461	339.509	1417.426
57.200	10.468	7.354	76.976	340.540	1424.998
57.300	10.215	7.373	75.312	341.574	1432.612
57.400	10.089	7.376	74.413	342.589	1440.098
57.500	10.152	7.401	75.135	343.601	1447.576
57.600	10.215	7.411	75.700	344.620	1455.117
57.700	10.152	7.430	75.424	345.638	1462.674
57.800	9.899	7.449	73.735	346.641	1470.132
57.900	10.152	7.464	75.777	347.643	1477.607
58.000	10.152	7.480	75.938	348.658	1485.193
58.100	10.278	7.518	77.273	349.680	1492.853
58.200	10.152	7.506	76.194	350.701	1500.527
58.300	10.152	7.534	76.483	351.717	1508.161
58.400	10.783	7.597	81.924	352.763	1516.081
58.500	10.152	7.553	76.676	353.810	1524.011
58.600	10.152	7.578	76.933	354.825	1531.692
58.700	10.089	7.591	76.582	355.837	1539.367
58.800	10.089	7.607	76.741	356.846	1547.033
58.900	10.278	7.622	78.345	357.864	1554.788
59.000	10.089	7.638	77.060	358.883	1562.558
59.100	10.215	7.660	78.251	359.898	1570.324
59.200	10.152	7.679	77.960	360.916	1578.134
59.300	10.025	7.683	77.021	361.925	1585.883
59.400	10.089	7.708	77.762	362.931	1593.622
59.500	10.089	7.727	77.953	363.940	1601.408
59.600	10.089	7.736	78.049	364.949	1609.208
59.700	10.278	7.755	79.710	365.967	1617.096
59.800	10.278	7.765	79.807	366.995	1625.072
59.900	10.089	7.781	78.495	368.013	1632.987
60.000	10.215	7.796	79.640	369.028	1640.894
60.100	10.468	7.825	81.908	370.062	1648.971
60.200	10.341	7.844	81.115	371.103	1657.122
60.300	10.152	7.847	79.661	372.128	1665.161
60.400	10.215	7.866	80.350	373.146	1673.162
60.500	10.278	7.882	81.010	374.171	1681.230
60.600	10.025	7.891	79.113	375.186	1689.236
60.700	10.152	7.904	80.239	376.195	1697.204
60.800	10.089	7.926	79.963	377.207	1705.214
60.900	10.089	7.942	80.122	378.215	1713.218
61.000	10.025	7.961	79.811	379.221	1721.214
61.100	10.783	8.024	86.527	380.262	1729.531
61.200	10.089	7.989	80.601	381.305	1737.888
61.300	10.215	8.011	81.836	382.320	1746.010
61.400	10.152	8.024	81.458	383.339	1754.174
61.500	10.089	8.034	81.047	384.351	1762.300
61.600	10.152	8.062	81.844	385.363	1770.444
61.700	10.278	8.065	82.895	386.384	1778.681
61.800	10.089	8.090	81.621	387.403	1786.907
61.900	10.089	8.109	81.813	388.411	1795.079
62.000	9.962	8.106	80.757	389.414	1803.207
62.100	10.152	8.135	82.582	390.420	1811.374
62.200	10.215	8.144	83.193	391.438	1819.663
62.300	10.152	8.163	82.871	392.456	1827.966
62.400	10.278	8.182	84.097	393.478	1836.314
62.500	10.152	8.192	83.159	394.499	1844.677
62.600	9.520	8.198	78.045	395.483	1852.737
62.700	10.847	8.255	89.537	396.501	1861.116
62.800	10.152	8.239	83.641	397.551	1869.775
62.900	10.215	8.255	84.323	398.570	1878.173
63.000	10.152	8.271	83.962	399.588	1886.588
63.100	10.089	8.286	83.599	400.600	1894.966
63.200	10.152	8.309	84.347	401.612	1903.363
63.300	10.152	8.315	84.411	402.627	1911.801
63.400	9.962	8.340	83.088	403.633	1920.176
63.500	9.899	8.321	82.373	404.626	1928.449
63.600	10.152	8.356	84.829	405.628	1936.809
63.700	10.215	8.381	85.615	406.647	1945.331
63.800	10.215	8.394	85.744	407.668	1953.899
63.900	10.215	8.407	85.873	408.690	1962.480
64.000	9.836	8.429	82.905	409.692	1970.919
64.100	10.089	8.438	85.130	410.689	1979.321
64.200	10.152	8.451	85.791	411.701	1987.867
64.300	10.278	8.473	87.087	412.722	1996.511
64.400	10.089	8.489	85.640	413.740	2005.147
64.500	10.152	8.501	86.305	414.752	2013.744
64.600	9.962	8.517	84.851	415.758	2022.302
64.700	10.089	8.527	86.023	416.761	2030.846
64.800	10.215	8.549	87.326	417.776	2039.513
64.900	10.594	8.577	90.868	418.816	2048.423
65.000	10.215	8.580	87.649	419.857	2057.349
65.100	10.215	8.596	87.811	420.878	2066.122
65.200	10.404	8.612	89.604	421.909	2074.993
65.300	10.152	8.618	87.493	422.937	2083.847
65.400	10.215	8.631	88.166	423.955	2092.630
65.500	11.162	8.691	97.015	425.024	2101.889
65.600	10.152	8.666	87.974	426.090	2111.139
65.700	10.215	8.691	88.780	427.108	2119.977
65.800	10.089	8.694	87.714	428.124	2128.801
65.900	10.215	8.710	88.974	429.139	2137.636
66.000	10.278	8.726	89.686	430.163	2146.569
66.100	10.152	8.745	88.776	431.185	2155.492
66.200	10.341	8.777	90.761	432.209	2164.469
66.300	10.215	8.770	89.587	433.237	2173.486
66.400	10.468	8.789	92.002	434.271	2182.565
66.500	10.152	8.805	89.386	435.302	2191.635
66.600	9.457	8.799	83.208	436.283	2200.265
66.700	10.152	8.827	89.611	437.263	2208.906
66.800	9.583	8.827	84.593	438.250	2217.616
66.900	10.215	8.862	90.524	439.240	2226.372
67.000	10.341	8.881	91.840	440.268	2235.490
67.100	10.215	8.893	90.847	441.296	2244.624
67.200	9.836	8.893	87.476	442.298	2253.540
67.300	10.215	8.922	91.137	443.301	2262.471
67.400	10.215	8.928	91.202	444.322	2271.588
67.500	10.215	8.954	91.460	445.344	2280.721
67.600	10.278	8.969	92.188	446.368	2289.903
67.700	10.152	8.979	91.152	447.390	2299.070
67.800	10.089	8.988	90.680	448.402	2308.162
67.900	10.089	9.017	90.967	449.411	2317.244
68.000	10.089	9.029	91.095	450.420	2326.347
68.100	10.089	9.036	91.159	451.428	2335.460
68.200	10.152	9.052	91.890	452.440	2344.612
68.300	10.089	9.061	91.414	453.452	2353.778
68.400	9.962	9.048	90.143	454.455	2362.856
68.500	10.089	9.093	91.733	455.458	2371.949
68.600	10.089	9.112	91.924	456.466	2381.132
68.700	10.089	9.127	92.084	457.475	2390.333
68.800	10.215	9.146	93.431	458.490	2399.608
68.900	10.404	9.156	95.263	459.521	2409.043
69.000	10.152	9.172	93.110	460.549	2418.461
69.100	10.089	9.178	92.594	461.561	2427.747
69.200	10.089	9.194	92.753	462.570	2437.014
69.300	10.152	9.207	93.463	463.582	2446.325
69.400	10.152	9.232	93.719	464.597	2455.684
69.500	10.152	9.241	93.816	465.613	2465.061
69.600	10.152	9.273	94.137	466.628	2474.458
69.700	10.278	9.270	95.276	467.649	2483.929
69.800	10.025	9.292	93.155	468.664	2493.350
69.900	10.215	9.298	94.981	469.676	2502.757
70.000	10.025	9.320	93.441	470.688	2512.178
70.100	10.215	9.320	95.207	471.700	2521.611
70.200	10.215	9.346	95.465	472.722	2531.144
70.300	10.025	9.352	93.758	473.734	2540.605
70.400	10.152	9.371	95.132	474.743	2550.050
70.500	9.962	9.368	93.324	475.749	2559.473
70.600	10.152	9.396	95.388	476.754	2568.908
70.700	10.215	9.434	96.369	477.773	2578.496
70.800	10.278	9.431	96.933	478.797	2588.161
70.900	10.215	9.450	96.531	479.822	2597.835
71.000	10.341	9.466	97.888	480.850	2607.555
71.100	10.152	9.475	96.191	481.874	2617.259
71.200	10.215	9.494	96.983	482.893	2626.918
71.300	9.710	9.491	92.155	483.889	2636.375
71.400	10.089	9.513	95.975	484.879	2645.782
71.500	10.215	9.529	97.338	485.894	2655.447
71.600	9.773	9.532	93.156	486.893	2664.972
71.700	10.278	9.561	98.265	487.896	2674.543
71.800	10.215	9.573	97.791	488.921	2684.346
71.900	10.089	9.592	96.772	489.936	2694.074
72.000	10.152	9.595	97.410	490.948	2703.783
72.100	10.152	9.611	97.571	491.963	2713.532
72.200	10.089	9.633	97.187	492.975	2723.270
72.300	10.089	9.655	97.410	493.984	2733.000
72.400	10.973	9.690	106.331	495.037	2743.187
72.500	10.152	9.671	98.181	496.093	2753.413
72.600	10.152	9.687	98.341	497.108	2763.239
72.700	10.089	9.703	97.889	498.120	2773.050
72.800	9.773	9.706	94.855	499.113	2782.687
72.900	10.152	9.728	98.759	500.110	2792.368
73.000	10.215	9.741	99.502	501.128	2802.281
73.100	10.152	9.757	99.047	502.146	2812.209
73.200	10.025	9.763	97.878	503.155	2822.055
73.300	10.152	9.782	99.304	504.164	2831.914
73.400	10.341	9.804	101.387	505.189	2841.949
73.500	10.278	9.814	100.865	506.220	2852.061
73.600	10.089	9.826	99.133	507.238	2862.061
73.700	10.215	9.845	100.568	508.253	2872.046
73.800	9.710	9.848	95.624	509.249	2881.856
73.900	10.215	9.867	100.794	510.246	2891.677
74.000	10.215	9.889	101.020	511.267	2901.767
74.100	10.278	9.893	101.677	512.292	2911.902
74.200	10.025	9.915	99.400	513.307	2921.956
74.300	10.025	9.924	99.495	514.310	2931.901
74.400	10.215	9.934	101.472	515.322	2941.949
74.500	10.089	9.946	100.345	516.337	2952.040
74.600	10.152	9.956	101.070	517.349	2962.111
74.700	10.152	9.975	101.262	518.364	2972.227
74.800	10.089	9.984	100.728	519.376	2982.327
74.900	10.152	10.000	101.519	520.388	2992.439
75.000	10.025	10.013	100.382	521.397	3002.534
75.100	10.152	10.038	101.904	522.406	3012.648
75.200	10.278	10.048	103.270	523.427	3022.907
75.300	10.278	10.063	103.432	524.455	3033.242
75.400	10.089	10.073	101.621	525.473	3043.495
75.500	10.089	10.092	101.812	526.482	3053.666
75.600	10.215	10.108	103.249	527.497	3063.920
75.700	10.089	10.120	102.099	528.513	3074.187
75.800	10.215	10.123	103.410	529.528	3084.462
75.900	9.962	10.142	101.041	530.537	3094.685
76.000	10.215	10.158	103.765	531.545	3104.925
76.100	10.278	10.174	104.570	532.570	3115.342
76.200	10.152	10.180	103.348	533.592	3125.738
76.300	10.278	10.193	104.765	534.613	3136.144
76.400	10.594	10.225	108.319	535.657	3146.798
76.500	10.089	10.225	103.152	536.691	3157.371
76.600	10.152	10.231	103.862	537.703	3167.722
76.700	10.025	10.263	102.886	538.712	3178.059
76.800	10.215	10.269	104.896	539.724	3188.449
76.900	10.152	10.278	104.343	540.742	3198.910
77.000	10.657	10.338	110.178	541.783	3209.637
77.100	10.152	10.310	104.664	542.823	3220.379
77.200	10.152	10.313	104.696	543.838	3230.847
77.300	10.278	10.354	106.422	544.860	3241.403
77.400	10.215	10.345	105.671	545.884	3252.007
77.500	10.152	10.354	105.114	546.903	3262.546
77.600	10.025	10.370	103.964	547.912	3273.000
77.700	10.025	10.383	104.091	548.914	3283.403
77.800	10.089	10.395	104.874	549.920	3293.851
77.900	10.215	10.417	106.414	550.935	3304.416
78.000	10.089	10.424	105.161	551.950	3314.995
78.100	10.278	10.446	107.364	552.968	3325.621
78.200	10.215	10.452	106.769	553.993	3336.327
78.300	10.089	10.465	105.576	555.008	3346.945
78.400	10.025	10.474	105.010	556.014	3357.474
78.500	10.152	10.493	106.526	557.023	3368.051
78.600	9.962	10.503	104.632	558.029	3378.609
78.700	10.152	10.528	106.879	559.034	3389.184
78.800	10.089	10.541	106.342	560.046	3399.845
78.900	10.278	10.547	108.404	561.065	3410.583
79.000	10.720	10.607	113.712	562.115	3421.688
79.100	10.152	10.576	107.361	563.158	3432.742
79.200	10.152	10.588	107.489	564.173	3443.485
79.300	10.025	10.601	106.278	565.182	3454.173
79.400	10.215	10.620	108.481	566.194	3464.911
79.500	10.089	10.629	107.235	567.209	3475.697
